query_source,query_step,query_action,query_phase,query_reason,query_target_kind,neighbor_source,neighbor_step,neighbor_action,neighbor_phase,neighbor_reason,neighbor_target_kind,observation_distance,causal_memory_distance,post_decision_leakage_distance,observation_knn_disagreement,causal_knn_disagreement
teacher_real_micro_20260803_034023_674665/episode_02,55,RELEASE_ALL,aligned,aligned_with_safe_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_01,35,LEFT,support_departure,depart_support_platform,flipping,0.7338748459732717,0.37296713479183485,1.064087412212344,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_02,56,RELEASE_ALL,aligned,aligned_with_safe_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_01,35,LEFT,support_departure,depart_support_platform,flipping,0.8784802224148269,1.1142149195994253,1.134784015520463,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_02,57,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,37,LEFT,support_departure,depart_support_platform,spring,0.7561980795465598,0.4064831001904784,0.9087691716856952,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_02,58,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,114,RIGHT,support_departure,depart_support_platform,normal,1.019660465079251,1.109420292225804,0.978441359742335,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_02,59,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,8,RELEASE_ALL,brake,direction_change_brake,spikes,1.047825520949682,0.774624151374369,2.8736115773599438,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_02,60,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_07,31,LEFT,move,move_toward_safe_platform,normal,1.3209427515357617,1.390252625225311,0.9470770358567573,0.2,1.0
teacher_real_micro_20260803_034023_674665/episode_02,61,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,102,LEFT,move,move_toward_safe_platform,normal,1.3748245241600858,0.6933634793567461,0.9938178871020013,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,62,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,43,LEFT,support_departure,depart_support_platform,normal,1.2373360741194828,0.8670096651244866,1.254978769950613,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_02,63,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,44,LEFT,support_departure,depart_support_platform,normal,1.0547775546086424,1.152847347658253,1.38134955254705,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_02,64,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,6,RIGHT,support_departure,depart_support_platform,normal,0.8933649170628931,0.5565551374087304,0.6220999078371066,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,65,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,21,RELEASE_ALL,brake,direction_change_brake,normal,0.7434795461106216,0.5657135416847673,1.310215840588107,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,66,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,21,RELEASE_ALL,brake,direction_change_brake,normal,0.6829666053514563,0.37791466266819024,1.264786720492061,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,67,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,21,LEFT,support_departure,depart_support_platform,normal,0.7672530342369872,0.4628312536347565,1.080651082693295,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_02,68,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,22,RIGHT,special_escape,escape_special_contact,spikes,0.8193114694314974,0.905531732150637,1.9333127660714653,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,69,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,9,RIGHT,support_departure,depart_support_platform,normal,0.9635155704201676,0.4829509627740278,1.0092008013657354,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_02,70,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,76,LEFT,support_departure,depart_support_platform,normal,0.8484232482260123,0.5418678293200287,1.0267773445293233,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,71,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,108,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.8949528467197866,0.597357374440131,1.0097046309901283,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,72,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,44,LEFT,support_departure,depart_support_platform,normal,0.8068631463034034,0.4543299412230794,1.037385876853118,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_02,73,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,16,RIGHT,support_departure,depart_support_platform,normal,0.890090607962029,1.0868954235151205,1.09365450648705,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,74,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,6,LEFT,support_departure,depart_support_platform,spring,0.9408442749920632,1.2258881522875678,1.3216421259077646,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_02,75,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,114,RIGHT,support_departure,depart_support_platform,normal,0.8559240307706052,0.42951729567441227,0.9414551712840287,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_02,76,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,51,RIGHT,support_departure,depart_support_platform,normal,0.7707507426794838,0.9380513731934845,1.1393971956542894,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,77,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,52,RIGHT,support_departure,depart_support_platform,normal,0.5731135378645571,1.026542108435792,1.1896655976677775,0.6,1.0
teacher_real_micro_20260803_034023_674665/episode_02,78,RIGHT,launch,escape_launch_platform_dwell,normal,teacher_real_micro_20260803_034023_674665/episode_09,53,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,0.800042105483558,1.2863881595681792,2.0495275735070035,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,79,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,51,RIGHT,support_departure,depart_support_platform,normal,0.8891225047785849,2.0372101618765543,1.9718457188332397,0.4,0.8
teacher_real_micro_20260803_034023_674665/episode_02,80,RIGHT,launch,escape_launch_platform,launch_platform,teacher_real_micro_20260803_034023_674665/episode_09,116,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.5992430522226087,1.7390547574762554,2.358398901160669,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_02,81,RIGHT,move,move_toward_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,116,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.6320555285030101,2.146467723873182,0.5232351947030333,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,82,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,63,RIGHT,recovery,move_toward_recovery_platform,normal,0.7441964773236565,0.711501432406253,0.7097630442659741,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,83,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,117,LEFT,special_escape,escape_special_contact,spikes,0.4542872504592239,0.27252835323873714,1.9569722652747195,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,84,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,118,LEFT,special_escape,escape_special_contact,spikes,0.8507327948430866,2.121537012824147,2.144572453986243,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_02,85,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,119,LEFT,special_escape,escape_special_contact,spikes,1.029881994362098,2.2012312521830597,2.7495720753285156,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_02,86,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,27,RIGHT,special_escape,escape_special_contact,spikes,7.4109466011260325,5.388030158713398,5.5823338883545555,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_02,87,LEFT,launch,escape_launch_platform_dwell,normal,teacher_real_micro_20260803_034023_674665/episode_09,28,RIGHT,special_escape,escape_special_contact,spikes,7.510400308500599,5.595839984520111,6.708282784721695,1.0,0.8
teacher_real_micro_20260803_034023_674665/episode_02,88,LEFT,launch,escape_launch_platform,launch_platform,teacher_real_micro_20260803_034023_674665/episode_09,28,RIGHT,special_escape,escape_special_contact,spikes,7.495338829093736,6.5935382958831,6.737237998670018,1.0,0.4
teacher_real_micro_20260803_034023_674665/episode_02,89,LEFT,launch,escape_launch_platform,launch_platform,teacher_real_micro_20260803_034023_674665/episode_09,28,RIGHT,special_escape,escape_special_contact,spikes,7.511593585291906,6.642434194880131,7.284015453536428,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,90,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_09,125,RIGHT,special_escape,escape_special_contact,spikes,1.2620597770034825,5.632034712062403,4.311916149294504,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,91,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,30,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,1.368366807547704,1.3283732832972868,0.8664550956514706,0.4,0.0
teacher_real_micro_20260803_034023_674665/episode_02,92,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,35,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,1.2775559995543606,1.351743963485258,0.8234678526942709,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_02,93,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_09,13,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,1.2325478261525804,0.7631904258560114,3.962875040712043,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_02,94,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_09,32,LEFT,support_departure,depart_support_platform,normal,1.1362611020397677,3.7894901798582414,3.7685687801016368,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_02,95,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,10,LEFT,special_escape,escape_special_contact,spikes,1.3393980007790354,3.596230876134795,4.03663727779936,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_02,96,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,60,LEFT,special_escape,escape_special_contact,spring,1.3796985651191924,2.9810249068169843,2.723295143336143,0.4,0.0
teacher_real_micro_20260803_034023_674665/episode_02,97,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,61,LEFT,special_escape,escape_special_contact,spring,1.490470358532837,2.740352613092476,3.162660588155826,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_02,98,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,97,RIGHT,support_departure,depart_support_platform,normal,1.0967734051317626,0.6733400356656519,1.189125724285494,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,99,LEFT,support_departure,depart_support_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_01,98,RIGHT,support_departure,depart_support_platform,normal,1.1189513806245135,1.1898546163025008,1.0723206472157143,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_02,101,LEFT,support_departure,depart_support_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_01,36,RELEASE_ALL,aligned,aligned_with_safe_platform,flipping,0.8186550072661103,0.47824929811444056,1.1371808683197862,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_02,102,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,105,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7438901966632729,0.5673919830076021,0.6639355502044915,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_02,103,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,106,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.8064324425980444,0.6928298883898472,1.0741149174847413,0.2,0.6
teacher_real_micro_20260803_034023_674665/episode_02,104,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,38,RELEASE_ALL,aligned,aligned_with_safe_platform,spring,0.9543296144146036,0.8981348335617142,1.3712547533516217,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_02,105,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,21,LEFT,support_departure,depart_support_platform,normal,0.9380560656083279,0.7283229343494486,1.1322180993609674,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_02,106,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_03,16,LEFT,move,move_toward_safe_platform,flipping,1.233040513807199,0.9384788551924457,1.1927738269721027,0.6,1.0
teacher_real_micro_20260803_034023_674665/episode_02,107,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,75,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,1.0491442356323744,1.0507858266107015,1.1165703602659542,0.8,0.0
teacher_real_micro_20260803_034023_674665/episode_02,108,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,111,RIGHT,support_departure,depart_support_platform,flipping,1.2239549676453036,0.8501630241354059,1.4371142386299853,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_02,109,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,29,LEFT,support_departure,depart_support_platform,normal,1.4462493937675778,1.4050553377650372,1.4311284708612524,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_02,110,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,39,LEFT,support_departure,depart_support_platform,normal,1.1978601592936464,0.7290640103703583,0.7747530568034496,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,111,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,20,LEFT,support_departure,depart_support_platform,normal,1.1306956217511486,0.765870716277177,0.7558927469618255,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_02,112,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,84,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.8395711695221177,0.4494616157262449,1.0160013564759542,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,113,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_07,23,LEFT,move,move_toward_safe_platform,normal,0.7276022940391532,1.3757399438685562,0.5729418093072199,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_02,114,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,86,RIGHT,support_departure,depart_support_platform,normal,0.6881403122526396,0.39374188303076924,0.8231401924347509,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,115,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,28,RIGHT,support_departure,depart_support_platform,normal,0.8374425797627408,0.42179591078054357,0.9763814538148983,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,116,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_09,88,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0517539792606245,1.1772483373735725,1.3032702069288828,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,117,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_01,68,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,1.0273964993073428,1.0636872258560626,1.5088820741268822,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_02,118,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_08,31,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,0.7935257489400086,0.8397453476953362,1.3749836970349778,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,119,RELEASE_ALL,aligned,aligned_with_safe_platform,spring,teacher_real_micro_20260803_034023_674665/episode_08,32,RIGHT,recovery,move_toward_recovery_platform,normal,0.7453222146948375,1.3339959886112551,0.7650432238639757,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,120,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_08,33,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,0.7732727446813811,0.7732537960630441,2.0065240699993274,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,121,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_01,107,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.7952805985271099,1.9552434100983982,2.001897913106696,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,123,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_08,36,RELEASE_ALL,brake,direction_change_brake,normal,1.065907842343521,2.0431718147609845,2.661429405472493,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_02,124,RIGHT,special_escape,escape_special_contact,spring,teacher_real_micro_20260803_034023_674665/episode_01,95,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.867033080160072,1.4452349496563843,3.7711738590441195,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,125,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,61,RIGHT,recovery,move_toward_recovery_platform,normal,1.1659727554331298,4.472066220666539,1.224413755999414,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,126,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,40,LEFT,support_departure,depart_support_platform,normal,1.0940812453852058,1.289300115652947,1.1169354073926647,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,127,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_01,98,RIGHT,support_departure,depart_support_platform,normal,0.8484645252133197,0.6639232203479399,4.580498839789088,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_02,128,LEFT,wall_guard,wall_guard_inward,normal,teacher_real_micro_20260803_034023_674665/episode_06,41,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7313532819261723,4.422806000920217,4.251597616565452,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_02,129,LEFT,wall_guard,wall_guard_inward,normal,teacher_real_micro_20260803_034023_674665/episode_06,41,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7649733178689916,3.6517459173959854,4.596856298575001,0.2,0.8
teacher_real_micro_20260803_034023_674665/episode_02,130,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,41,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7872690391374222,3.961240029789117,1.7844237442980857,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,131,LEFT,move,move_toward_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,42,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7520940327076044,1.7471191182531212,1.1048036463518554,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,132,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,1.0548223390300497,1.252016451811981,1.294523402950314,0.2,0.6
teacher_real_micro_20260803_034023_674665/episode_02,133,LEFT,wall_guard,wall_guard_cooldown,spikes,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,1.0919052145955594,0.8974192385532627,2.65410575703607,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_02,134,RELEASE_ALL,brake,direction_change_brake,spikes,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,1.131779837529299,2.5706921504512192,2.800631667389796,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,135,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_06,39,LEFT,support_departure,depart_support_platform,normal,1.1076617119830605,2.7156599371214574,2.475606477851838,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_02,136,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_06,39,LEFT,support_departure,depart_support_platform,normal,0.9849372146596787,2.363907169604086,2.8811871164961644,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_02,137,RELEASE_ALL,brake,direction_change_brake,spikes,teacher_real_micro_20260803_034023_674665/episode_06,55,RIGHT,move,move_toward_safe_platform,normal,0.9362704870768285,2.3932127539586245,4.355391962979365,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_02,138,LEFT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_06,41,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0513346054437105,4.575074239787549,3.160188225374239,1.0,0.4
teacher_real_micro_20260803_034023_674665/episode_02,139,LEFT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_06,42,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.1301096479321486,3.1554790015991117,3.267821052077989,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,140,LEFT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_06,41,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0572605671575586,3.052610776174968,3.2971899549882,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_02,141,LEFT,move,move_toward_deeper_safe_platform,spring,teacher_real_micro_20260803_034023_674665/episode_06,42,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0580735533464276,3.2509600552737195,1.198737758323988,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,142,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,0.9143144833342102,1.124632386511714,1.5377489769110158,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_02,143,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,0.8284508601270385,1.2230210840682367,1.1274357366192267,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_02,144,RIGHT,launch,escape_launch_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,45,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.9536919784592691,1.3077506884809111,2.458869302789215,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_02,145,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,45,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.069307116127273,2.3034018290585796,1.035703654813056,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_02,146,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,31,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.1032468804758073,0.7223653375214634,1.5487822975244239,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_02,147,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,62,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,1.1103720927682459,1.559216050547093,1.3743405147631904,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,148,RIGHT,move,move_toward_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,54,LEFT,recovery,move_toward_recovery_platform,normal,1.3651174428894175,1.6158137522212015,1.2873037562239569,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_02,149,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,1.4498275176015445,1.3107318739101737,1.4979574379044585,0.4,0.8
teacher_real_micro_20260803_034023_674665/episode_02,150,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,49,LEFT,move,move_toward_safe_platform,normal,1.4200617732765524,1.0526528456291222,1.2320780644872893,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_02,151,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,49,LEFT,move,move_toward_safe_platform,normal,1.4775480864061128,1.086732512279318,1.2953704873175744,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,152,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,69,LEFT,recovery,move_toward_recovery_platform,normal,1.3639722642297754,0.7530441767882637,0.9774075192000331,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_02,153,LEFT,move,move_toward_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,38,RELEASE_ALL,aligned,aligned_with_safe_platform,spring,1.4194911311728842,2.024848455429388,1.4496037564986723,0.2,0.6
teacher_real_micro_20260803_034023_674665/episode_02,154,LEFT,move,move_toward_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,62,RELEASE_ALL,brake,direction_change_brake,spring,1.5745617052927066,3.306932601472501,4.810962387384931,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_02,155,LEFT,move,move_toward_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,54,RIGHT,move,move_toward_deeper_safe_platform,normal,1.770981479952348,1.630894176618753,1.3716609582035288,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_02,156,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,56,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.8118535417517763,1.3560694198742642,1.4176859505783095,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_02,157,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,56,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.906443849940457,1.4764659456776004,1.4562578434383153,0.8,0.8
